2025-07-04T08:28:21.636252+00:00,KSMUSDT,close,39.5,12.76150719,SL Hit
2025-07-04T08:39:54.593963+00:00,SYRUPUSDT,buy,941.0,0.53159,buy | 0.75% | 0.5/0.5
2025-07-04T08:39:56.218823+00:00,LPTUSDT,close,83.0,6.103,PnL -$5 hit
2025-07-04T08:40:01.475180+00:00,SSVUSDT,buy,67.78,7.37702812,buy | 0.75% | 7.3/7.4
2025-07-04T09:02:31.231110+00:00,EIGENUSDT,open,444.5,1.1248,BUY | 0.77% | 1.1/1.1
2025-07-04T09:08:14.910650+00:00,ARBUSDT,open,1504.2,0.3324,BUY | 0.77% | 0.3/0.3
2025-07-04T10:03:51.686178+00:00,GMXUSDT,open,33.9,14.75129062,BUY | 0.87% | 14.9/14.7
2025-07-04T10:03:54.753353+00:00,XRPUSDT,open,223.9,2.2332,BUY | 0.77% | 2.2/2.2
2025-07-04T10:46:01.982706+00:00,LPTUSDT,open,82.9,6.028,SELL | 0.77% | 6.0/6.0
2025-07-04T10:57:26.638415+00:00,KAITOUSDT,buy,318.3,1.57103363,buy | 0.75% | 1.6/1.6
2025-07-04T11:10:45.798837+00:00,ZENUSDT,open,68.9,7.25776346,BUY | 0.87% | 7.4/7.2
2025-07-04T12:42:05.687349+00:00,HFTUSDT,open,3944.0,0.12676672,BUY | 0.77% | 0.1/0.1
2025-07-04T13:16:32.972623+00:00,PENDLEUSDT,open,150.0,3.34069611,SELL | 0.77% | 3.3/3.4
2025-07-04T15:46:42.324114+00:00,HUSDT,buy,4730.0,0.1057,long | 1.00% | 0.1/0.1
2025-07-04T21:31:23.762325+00:00,EPICUSDT,open,622.2,0.80363491,BUY | 0.77% | 0.8/0.8
2025-07-04T22:46:26.002677+00:00,BTCDOMUSDT,open,0.145,5521.4825567,SELL | 0.87% | 5510.4/5526.8
2025-07-04T22:52:01.650733+00:00,HYPEUSDT,open,20.52,38.988,BUY | 0.87% | 39.2/38.9
2025-07-04T22:52:13.204938+00:00,ICNTUSDT,sell,3121.0,0.25634879,SHORT | 0.93% | 0.2/0.3
2025-07-04T22:58:04.993996+00:00,MKRUSDT,open,0.428,1870.4,BUY | 0.87% | 1881.0/1865.3
2025-07-04T22:58:15.973074+00:00,DEFIUSDT,open,1.289,620.52147316,BUY | 0.87% | 623.3/619.2
2025-07-04T23:04:21.465181+00:00,HYPEUSDT,close,20.52,38.87252348,SL Hit
2025-07-04T23:04:23.319167+00:00,BTCDOMUSDT,close,0.145,5528.7,SL Hit
2025-07-04T23:04:26.596529+00:00,DEFIUSDT,close,1.289,619.0,SL Hit
2025-07-04T23:16:27.394987+00:00,MKRUSDT,close,0.428,1865.71948475,SL Hit
2025-07-04T23:16:40.800984+00:00,COMPUSDT,open,19.469,41.09,SELL | 0.87% | 40.9/41.2
2025-07-05T00:11:48.681233+00:00,BCHUSDT,open,1.644,486.54908065,BUY | 0.87% | 489.2/485.3
2025-07-05T00:18:04.421599+00:00,BNBUSDT,open,1.22,654.17,BUY | 0.87% | 655.0/653.8
2025-07-05T00:18:10.232046+00:00,TRBUSDT,open,22.0,36.4,BUY | 0.87% | 36.6/36.3
2025-07-05T00:18:15.561937+00:00,ZECUSDT,open,19.748,40.51,BUY | 0.87% | 40.8/40.4
2025-07-05T00:29:22.953749+00:00,HYPEUSDT,open,20.41,39.196,BUY | 0.87% | 39.5/39.0
2025-07-05T00:29:37.005594+00:00,COMPUSDT,close,19.469,41.25043856,SL Hit
2025-07-05T00:34:58.173548+00:00,ZECUSDT,close,19.748,40.46,SL Hit
2025-07-05T00:45:51.440199+00:00,1000000BOBUSDT,buy,12860.0,0.06221008,LONG | 1.00% | 0.1/0.1
2025-07-05T00:56:27.699403+00:00,BCHUSDT,close,1.644,485.39,SL Hit
2025-07-05T01:12:58.328552+00:00,HYPEUSDT,close,20.41,39.00174167,SL Hit
2025-07-05T01:13:01.585645+00:00,TRBUSDT,close,22.0,36.43392792,SL Hit
2025-07-05T01:18:32.696784+00:00,LTCUSDT,open,9.254,86.44593039,SELL | 0.87% | 86.1/86.6
2025-07-05T01:24:01.375872+00:00,BNBUSDT,close,1.22,653.92292631,SL Hit
2025-07-05T01:24:06.569205+00:00,TAOUSDT,open,2.473,323.53917179,SELL | 0.87% | 322.1/324.2
2025-07-05T01:29:28.079084+00:00,HYPEUSDT,open,20.6,38.8401447,SELL | 0.87% | 38.6/39.0
2025-07-05T01:29:37.604561+00:00,COMPUSDT,open,19.498,41.03,SELL | 0.87% | 40.9/41.1
2025-07-05T02:24:55.600491+00:00,TAOUSDT,close,2.473,322.53040276,Time Limit
2025-07-05T02:25:00.195976+00:00,LTCUSDT,close,9.254,86.23863235,Time Limit
2025-07-05T02:30:34.540527+00:00,HYPEUSDT,close,20.6,38.702,Time Limit
2025-07-05T02:49:09.210831+00:00,ETHUSDT,open,0.318,2516.49,BUY | 0.87% | 2525.7/2512.1
2025-07-05T02:49:13.095066+00:00,AAVEUSDT,open,3.0,267.79722396,BUY | 0.87% | 269.4/267.0
2025-07-05T02:49:19.001737+00:00,QNTUSDT,open,7.4,107.57660316,BUY | 0.87% | 108.1/107.3
2025-07-05T02:49:21.637372+00:00,COMPUSDT,close,19.498,41.27088118,SL Hit
2025-07-05T02:55:04.035281+00:00,COMPUSDT,open,19.366,41.31,BUY | 0.87% | 41.5/41.2
2025-07-05T03:41:23.628763+00:00,ETHUSDT,close,0.318,2519.23612403,SL Hit
2025-07-05T03:41:28.956177+00:00,BNBUSDT,open,1.22,655.42,BUY | 0.87% | 656.1/655.1
2025-07-05T03:57:39.600202+00:00,AAVEUSDT,close,3.0,268.33697917,SL Hit
2025-07-05T03:57:43.366884+00:00,COMPUSDT,close,19.366,41.5,Time Limit
2025-07-05T04:03:20.400764+00:00,BCHUSDT,open,1.661,481.7,SELL | 0.87% | 479.1/482.9
2025-07-05T04:03:26.332544+00:00,QNTUSDT,close,7.4,108.59,TP Hit
2025-07-05T04:09:03.390364+00:00,BNBUSDT,close,1.22,654.78540821,SL Hit
2025-07-05T04:09:08.313696+00:00,MYXUSDT,buy,13741.0,0.05822,LONG | 0.96% | 0.1/0.1
2025-07-05T04:31:07.295864+00:00,BCHUSDT,close,1.661,483.14626613,SL Hit
2025-07-05T04:53:49.189444+00:00,TRBUSDT,open,22.1,36.22591684,SELL | 0.87% | 36.0/36.3
2025-07-05T04:53:54.945181+00:00,XMRUSDT,open,2.559,312.66,SELL | 0.87% | 311.6/313.2
2025-07-05T04:53:58.293166+00:00,COMPUSDT,open,19.378,41.28389314,SELL | 0.87% | 41.1/41.4
2025-07-05T04:59:31.979306+00:00,SOLUSDT,open,5.43,147.2148198,SELL | 0.87% | 146.6/147.5
2025-07-05T05:22:55.532898+00:00,SOLUSDT,close,5.43,147.13,SL Hit
2025-07-05T05:23:00.155084+00:00,TRBUSDT,close,22.1,36.244,SL Hit
2025-07-05T05:29:08.013238+00:00,BNBUSDT,open,1.22,656.09,BUY | 0.87% | 656.9/655.7
2025-07-05T05:40:45.130894+00:00,CHESSUSDT,sell,10736.0,0.07451579,SHORT | 1.00% | 0.1/0.1
2025-07-05T05:46:13.804024+00:00,HYPEUSDT,open,20.4,39.22482045,BUY | 0.87% | 39.5/39.1
2025-07-05T05:57:56.962084+00:00,BTCDOMUSDT,open,0.145,5520.94794646,SELL | 0.87% | 5514.1/5524.2
2025-07-05T05:58:03.452114+00:00,XRPUSDT,buy,359.2,2.2273,BUY | 1.00% | 2.2/2.2
2025-07-05T06:03:54.962569+00:00,BNBUSDT,close,1.22,655.59,SL Hit
2025-07-05T06:24:31.406541+00:00,ETHUSDT,open,0.317,2520.73,BUY | 0.87% | 2527.7/2517.4
2025-07-05T06:24:35.055664+00:00,SOLUSDT,open,5.41,147.81028947,BUY | 0.87% | 148.5/147.5
2025-07-05T06:31:31.271600+00:00,BTCDOMUSDT,close,0.145,5512.87196241,TP Hit
2025-07-05T06:31:35.377140+00:00,XMRUSDT,close,2.559,314.23,SL Hit
2025-07-05T06:55:23.880876+00:00,GRIFFAINUSDT,buy,17513.0,0.04567921,LONG | 0.85% | 0.0/0.0
2025-07-05T08:09:04.749819+00:00,IDOLUSDT,buy,56298.0,0.0142101,LONG | 0.91% | 0.0/0.0
2025-07-05T10:13:50.477189+00:00,AWEUSDT,BUY,16793.0,0.058433,FALLBACK BUY | 0.77% | 0.1/0.1
2025-07-05T10:18:16.043012+00:00,SIRENUSDT,BUY,20862.0,0.04694221,FALLBACK BUY | 1.00% | 0.0/0.0
2025-07-05T10:33:26.195448+00:00,GPSUSDT,open,37802.0,0.02559,BUY | 1.00% | 0.0/0.0
2025-07-05T10:33:31.842013+00:00,REDUSDT,open,3293.0,0.2938,BUY | 1.00% | 0.3/0.3
2025-07-05T10:49:52.476647+00:00,BUSDT,BUY,2490.0,0.37706431,FALLBACK BUY | 1.00% | 0.4/0.4
2025-07-05T11:05:05.125198+00:00,ZKJUSDT,open,5540.7,0.17415298,BUY | 1.00% | 0.2/0.2
2025-07-05T11:11:09.276411+00:00,FIDAUSDT,open,11511.0,0.08366,SELL | 0.83% | 0.1/0.1
2025-07-05T11:29:50.553032+00:00,GTCUSDT,open,4438.6,0.23248895,BUY | 1.00% | 0.2/0.2
2025-07-05T11:44:14.920413+00:00,SKYAIUSDT,open,19628.0,0.05305637,BUY | 1.00% | 0.1/0.1
2025-07-05T11:44:21.555825+00:00,GTCUSDT,open,4303.3,0.242,BUY | 1.00% | 0.2/0.2
2025-07-05T11:44:26.586870+00:00,QUICKUSDT,open,55344.0,0.018817,SELL | 0.82% | 0.0/0.0
2025-07-05T11:47:35.170578+00:00,MYXUSDT,open,16699.0,0.06198925,BUY | 0.75% | 0.1/0.1
2025-07-05T11:50:41.073175+00:00,IDOLUSDT,open,65934.0,0.01287,BUY | 0.75% | 0.0/0.0
2025-07-05T11:50:46.011289+00:00,LEVERUSDT,open,5440612.0,0.00015597,BUY | 0.80% | 0.0/0.0
2025-07-05T11:56:39.103997+00:00,DOLOUSDT,BUY,22049.0,0.03833211,FALLBACK BUY | 1.00% | 0.0/0.0
2025-07-05T12:17:45.985852+00:00,SWARMSUSDT,open,35537.0,0.0236302,SELL | 1.00% | 0.0/0.0
2025-07-05T12:20:47.275637+00:00,LPTUSDT,open,133.2,6.294,SELL | 0.80% | 6.2/6.4
2025-07-05T12:23:57.242302+00:00,FISUSDT,open,10656.0,0.07849,SELL | 1.00% | 0.1/0.1
2025-07-05T12:35:58.164349+00:00,BULLAUSDT,open,11623.0,0.0704,BUY | 0.83% | 0.1/0.1
2025-07-05T12:42:03.740629+00:00,SAFEUSDT,open,1920.0,0.42520963,SELL | 0.84% | 0.4/0.4
2025-07-07T09:18:33.761330+00:00,DOGEUSDT,SELL,29050.0,0.17212,"SELL | 0.79% | 0.2/0.2 | TFs: ['5m', '15m']"
2025-07-07T09:18:37.387124+00:00,1000BONKUSDT,BUY,218818.0,0.02285,"BUY | 0.77% | 0.0/0.0 | TFs: ['15m', '1m', '5m']"
2025-07-07T09:18:41.135176+00:00,MYXUSDT,SELL,41152.0,0.1215,"SELL | 0.75% | 0.1/0.1 | TFs: ['5m', '1m']"
2025-07-07T09:34:38.826746+00:00,1000PEPEUSDT,BUY,496324.0,0.01007406,"BUY | 0.74% | 0.0/0.0 | TFs: ['1m', '5m']"
2025-07-07T09:34:42.564968+00:00,HUSDT,SELL,68606.0,0.07288,"SELL | 0.76% | 0.1/0.1 | TFs: ['5m', '15m']"
2025-07-07T09:34:48.298671+00:00,SUIUSDT,SELL,1721.1,2.9051,"SELL | 0.76% | 2.9/2.9 | TFs: ['1m', '5m']"
2025-07-07T10:05:41.811400+00:00,VICUSDT,SELL,672.0,0.2976,SELL | 0.78% | 0.3/0.3 | TFs: ['1m']
2025-07-07T10:05:49.343611+00:00,WIFUSDT,BUY,233.3,0.8571,BUY | 0.72% | 0.9/0.9 | TFs: ['15m']
2025-07-07T10:05:54.189876+00:00,FARTCOINUSDT,SELL,169.6,1.17951417,"SELL | 0.75% | 1.2/1.2 | TFs: ['1m', '5m']"
2025-07-07T10:05:59.970035+00:00,AAVEUSDT,BUY,0.7,286.97,BUY | 0.72% | 288.0/286.3 | TFs: ['1m']
2025-07-07T10:06:04.600506+00:00,ADAUSDT,SELL,342.0,0.58517085,"SELL | 0.76% | 0.6/0.6 | TFs: ['1m', '5m', '15m']"
2025-07-07T10:06:10.888675+00:00,MOODENGUSDT,BUY,1110.0,0.18016,"BUY | 0.78% | 0.2/0.2 | TFs: ['5m', '1m']"
2025-07-07T10:06:16.005810+00:00,LINKUSDT,SELL,14.75,13.56,"SELL | 0.76% | 13.5/13.6 | TFs: ['1m', '15m']"
2025-07-07T10:06:21.331294+00:00,PENGUUSDT,SELL,13211.0,0.01513853,"SELL | 0.76% | 0.0/0.0 | TFs: ['5m', '1m']"
2025-07-07T10:06:27.576265+00:00,1000FLOKIUSDT,SELL,2365.0,0.08456725,"SELL | 0.78% | 0.1/0.1 | TFs: ['1m', '5m']"
2025-07-07T10:06:32.901200+00:00,UNIUSDT,SELL,27.0,7.367,SELL | 0.75% | 7.3/7.4 | TFs: ['1m']
2025-07-07T10:53:14.898330+00:00,MYXUSDT,BUY,1767.0,0.11315656,"BUY | 0.74% | 0.1/0.1 | TFs: ['1m', '15m']"
2025-07-07T10:53:26.469617+00:00,FARTCOINUSDT,BUY,168.6,1.18628935,"BUY | 0.74% | 1.2/1.2 | TFs: ['1m', '5m', '15m']"
2025-07-07T10:53:32.922223+00:00,ADAUSDT,BUY,341.0,0.58727442,"BUY | 0.75% | 0.6/0.6 | TFs: ['5m', '15m']"
2025-07-07T10:53:39.270523+00:00,LINKUSDT,BUY,14.74,13.56986733,"BUY | 0.74% | 13.6/13.6 | TFs: ['5m', '15m']"
2025-07-07T10:53:44.586318+00:00,1000FLOKIUSDT,SELL,2380.0,0.08405,"SELL | 0.75% | 0.1/0.1 | TFs: ['5m', '1m']"
2025-07-07T10:53:49.313681+00:00,UNIUSDT,BUY,27.0,7.396,"BUY | 0.76% | 7.4/7.4 | TFs: ['1m', '15m']"
2025-07-07T10:53:53.411167+00:00,BCHUSDT,BUY,0.404,495.11,"BUY | 0.78% | 495.5/494.8 | TFs: ['5m', '15m']"
2025-07-07T10:53:57.710658+00:00,AVAXUSDT,SELL,11.0,18.15274581,"SELL | 0.76% | 18.1/18.2 | TFs: ['1m', '15m']"
2025-07-07T10:54:02.340509+00:00,HYPEUSDT,BUY,5.05,39.621,"BUY | 0.76% | 39.7/39.6 | TFs: ['1m', '5m']"
2025-07-07T10:54:07.536224+00:00,FUNUSDT,SELL,15867.0,0.01260453,"SELL | 0.76% | 0.0/0.0 | TFs: ['1m', '5m']"
2025-07-07T10:54:12.553290+00:00,BANANAS31USDT,SELL,12932.0,0.01546519,"SELL | 0.77% | 0.0/0.0 | TFs: ['5m', '15m', '1m']"
2025-07-07T10:57:20.464559+00:00,1000BONKUSDT,SELL,8630.0,0.02317602,"SELL | 0.72% | 0.0/0.0 | TFs: ['1m', '5m']"
2025-07-07T11:00:34.937767+00:00,1000PEPEUSDT,BUY,19949.0,0.0100256,"BUY | 0.72% | 0.0/0.0 | TFs: ['1m', '5m']"
2025-07-07T11:00:40.563186+00:00,VICUSDT,BUY,713.0,0.28068069,"BUY | 0.75% | 0.3/0.3 | TFs: ['5m', '1m']"
2025-07-07T11:00:46.212648+00:00,HUSDT,BUY,2735.0,0.07312,"BUY | 0.76% | 0.1/0.1 | TFs: ['15m', '5m']"
2025-07-07T11:00:54.187753+00:00,SUIUSDT,SELL,68.8,2.9049854,"SELL | 0.75% | 2.9/2.9 | TFs: ['1m', '15m']"
2025-07-07T11:00:59.624483+00:00,TIAUSDT,BUY,123.0,1.62459289,"BUY | 0.75% | 1.6/1.6 | TFs: ['1m', '15m']"
2025-07-07T11:01:04.555427+00:00,NEIROUSDT,BUY,471520.0,0.00042416,"BUY | 0.78% | 0.0/0.0 | TFs: ['1m', '5m']"
2025-07-07T11:01:26.834641+00:00,HUSDT,close,2735.0,0.07255074,SL Hit
2025-07-07T11:04:16.284043+00:00,HUSDT,SELL,2754.0,0.07261,"SELL | 0.76% | 0.1/0.1 | TFs: ['1m', '15m']"
2025-07-07T11:04:20.869782+00:00,TONUSDT,SELL,71.6,2.7934,"SELL | 0.74% | 2.8/2.8 | TFs: ['1m', '5m']"
2025-07-07T11:04:26.365518+00:00,ADAUSDT,SELL,341.0,0.5866,"SELL | 0.76% | 0.6/0.6 | TFs: ['1m', '5m']"
2025-07-07T11:04:32.203044+00:00,LINKUSDT,SELL,14.75,13.55972939,"SELL | 0.76% | 13.5/13.6 | TFs: ['1m', '5m', '15m']"
2025-07-07T11:04:37.836930+00:00,1000FLOKIUSDT,SELL,2370.0,0.08439,"SELL | 0.74% | 0.1/0.1 | TFs: ['1m', '5m']"
2025-07-07T11:04:42.869717+00:00,HYPEUSDT,SELL,5.06,39.513,"SELL | 0.76% | 39.4/39.6 | TFs: ['1m', '5m', '15m']"
2025-07-07T11:04:48.486939+00:00,IDOLUSDT,SELL,14328.0,0.01395909,"SELL | 0.78% | 0.0/0.0 | TFs: ['1m', '5m']"
2025-07-07T11:04:54.119259+00:00,ENAUSDT,SELL,763.0,0.2622,"SELL | 0.75% | 0.3/0.3 | TFs: ['1m', '15m']"
2025-07-07T11:04:59.442311+00:00,LTCUSDT,SELL,2.295,87.14,"SELL | 0.78% | 87.0/87.2 | TFs: ['1m', '15m']"
2025-07-07T11:05:14.311424+00:00,1000BONKUSDT,close,8630.0,0.02341047,SL Hit
2025-07-07T11:07:46.786682+00:00,1000BONKUSDT,BUY,8581.0,0.02330849,"BUY | 0.76% | 0.0/0.0 | TFs: ['1m', '5m', '15m']"
2025-07-07T11:07:53.428995+00:00,UNIUSDT,BUY,27.0,7.395,"BUY | 0.76% | 7.4/7.4 | TFs: ['5m', '15m']"
2025-07-07T11:07:58.565324+00:00,BCHUSDT,BUY,0.403,495.84,"BUY | 0.75% | 496.7/495.3 | TFs: ['1m', '5m']"
2025-07-07T11:08:02.981414+00:00,HYPEUSDT,SELL,5.05,39.621,"SELL | 0.75% | 39.5/39.7 | TFs: ['5m', '15m']"
2025-07-07T11:08:07.824754+00:00,TRUMPUSDT,SELL,23.27,8.59518851,"SELL | 0.75% | 8.6/8.6 | TFs: ['1m', '15m']"
2025-07-07T11:08:21.584126+00:00,NEIROUSDT,close,471520.0,0.0004233,SL Hit
2025-07-07T11:25:36.446655+00:00,FARTCOINUSDT,BUY,168.7,1.1857,"BUY | 0.80% | 1.2/1.2 | TFs: ['1m', '5m']"
2025-07-07T11:25:40.228326+00:00,AAVEUSDT,SELL,0.7,286.03298958,"SELL | 0.78% | 284.8/286.9 | TFs: ['5m', '15m']"
2025-07-07T11:25:44.145581+00:00,NEIROUSDT,SELL,475059.0,0.000421,"SELL | 0.76% | 0.0/0.0 | TFs: ['1m', '5m']"
2025-07-07T11:27:36.658878+00:00,VICUSDT,SELL,736.0,0.27183753,"SELL | 0.75% | 0.3/0.3 | TFs: ['1m', '5m']"
2025-07-07T11:40:42.025486+00:00,1000BONKUSDT,SELL,8633.0,0.023168,"SELL | 0.75% | 0.0/0.0 | TFs: ['1m', '5m']"
2025-07-07T11:42:52.163536+00:00,FARTCOINUSDT,BUY,167.2,1.19598097,"BUY | 0.77% | 1.2/1.2 | TFs: ['15m', '1m']"
2025-07-07T11:47:01.403060+00:00,PENGUUSDT,BUY,13160.0,0.01519781,"BUY | 0.75% | 0.0/0.0 | TFs: ['1m', '5m']"
2025-07-07T12:02:19.064903+00:00,PENGUUSDT,close,13160.0,0.015175,SL Hit
2025-07-07T12:28:18.853565+00:00,ADAUSDT,SELL,345.0,0.5805,"SELL | 0.77% | 0.6/0.6 | TFs: ['5m', '15m']"
2025-07-07T12:30:35.923573+00:00,DOGEUSDT,SELL,1180.0,0.1695494,"SELL | 0.77% | 0.2/0.2 | TFs: ['15m', '5m']"
2025-07-07T12:30:40.093069+00:00,TRUMPUSDT,SELL,23.26,8.59918009,"SELL | 0.84% | 8.6/8.6 | TFs: ['15m', '5m']"
2025-07-07T12:41:10.677202+00:00,PENGUUSDT,SELL,13320.0,0.01501547,"SELL | 0.81% | 0.0/0.0 | TFs: ['5m', '15m']"
2025-07-07T12:41:14.302942+00:00,DOGEUSDT,close,1180.0,0.16983228,SL Hit
2025-07-07T13:18:04.081567+00:00,DOGEUSDT,BUY,1182.0,0.16922,"BUY | 0.80% | 0.2/0.2 | TFs: ['1m', '15m']"
2025-07-07T13:18:08.573971+00:00,MYXUSDT,SELL,1814.0,0.11026,"SELL | 0.82% | 0.1/0.1 | TFs: ['1m', '5m']"
2025-07-07T13:18:12.500900+00:00,1000BONKUSDT,SELL,8865.0,0.02256186,"SELL | 0.82% | 0.0/0.0 | TFs: ['1m', '15m']"
2025-07-07T13:18:16.486182+00:00,1000PEPEUSDT,SELL,20101.0,0.00994994,"SELL | 0.83% | 0.0/0.0 | TFs: ['5m', '15m']"
2025-07-07T14:19:56.181032+00:00,VICUSDT,SELL,693.0,0.28842511,"SELL | 0.80% | 0.3/0.3 | TFs: ['1m', '5m']"
2025-07-07T14:20:02.500971+00:00,HUSDT,SELL,2611.0,0.07661,"SELL | 0.81% | 0.1/0.1 | TFs: ['1m', '15m']"
2025-07-07T14:20:07.058153+00:00,SUIUSDT,SELL,69.1,2.8949,"SELL | 0.80% | 2.9/2.9 | TFs: ['5m', '15m']"
2025-07-07T14:20:10.888538+00:00,FARTCOINUSDT,BUY,166.6,1.20022244,"BUY | 0.80% | 1.2/1.2 | TFs: ['1m', '5m', '15m']"
2025-07-07T14:20:16.398867+00:00,MYXUSDT,close,1814.0,0.10877336,Time Limit
2025-07-08T07:41:12.690308+00:00,VICUSDT,BUY,16601.0,0.30118447,"BUY | 0.80% | 0.3/0.3 | TFs: ['5m', '15m']"
2025-07-08T07:41:16.625038+00:00,MUSDT,SELL,23719.0,0.2108,"SELL | 0.80% | 0.2/0.2 | TFs: ['15m', '5m']"
2025-07-08T07:41:20.974298+00:00,ALPINEUSDT,SELL,5289.9,0.9452,"SELL | 0.80% | 0.9/1.0 | TFs: ['15m', '5m']"
2025-07-08T07:41:26.518387+00:00,ALPINEUSDT,close,5289.9,0.95327958,Unrealized PnL -$5 hit
2025-07-08T07:53:45.868275+00:00,1000BONKUSDT,SELL,215955.0,0.023153,"SELL | 0.80% | 0.0/0.0 | TFs: ['1m', '15m']"
2025-07-08T07:53:50.115838+00:00,FARTCOINUSDT,SELL,4608.7,1.0849,"SELL | 0.80% | 1.1/1.1 | TFs: ['1m', '5m']"
