time,symbol,action,side,price,qty,agent,pnl,note
2025-10-06T22:10:00+00:00,COAIUSDT,OPEN,BUY,2.43000000,237.718519,apex_supertrend_adaptive,0.00,conf=1.120
2025-10-06T22:15:00+00:00,COAIUSDT,CLOSE,BUY,2.41763000,237.718519,apex_supertrend_adaptive,-2.94,HardUSDStop
2025-10-06T22:20:00+00:00,COAIUSDT,OPEN,BUY,2.43373000,237.354185,apex_supertrend_adaptive,0.00,conf=1.120
2025-10-06T22:25:00+00:00,COAIUSDT,CLOSE,BUY,2.42393000,237.354185,apex_supertrend_adaptive,-2.33,HardUSDStop
2025-10-06T22:30:00+00:00,COAIUSDT,OPEN,BUY,2.40122000,240.567711,apex_supertrend_adaptive,0.00,conf=1.120
2025-10-06T22:30:00+00:00,ASTERUSDT,OPEN,BUY,2.08500000,277.053237,apex_supertrend_adaptive,0.00,conf=1.226
2025-10-06T22:35:00+00:00,COAIUSDT,CLOSE,BUY,2.38899000,240.567711,apex_supertrend_adaptive,-2.94,HardUSDStop
2025-10-06T22:35:00+00:00,ASTERUSDT,CLOSE,BUY,2.07200000,277.053237,apex_supertrend_adaptive,-3.60,HardUSDStop
2025-10-06T22:45:00+00:00,COAIUSDT,OPEN,BUY,2.37005000,243.731567,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-06T22:50:00+00:00,COAIUSDT,CLOSE,BUY,2.32208000,243.731567,apex_supertrend_adaptive,-11.69,HardUSDStop
2025-10-06T22:50:00+00:00,COAIUSDT,OPEN,BUY,2.32208000,248.766623,apex_supertrend_adaptive,0.00,conf=1.050
