time,symbol,action,side,price,qty,agent,pnl,note
2025-09-07T07:40:00+00:00,XPLUSDT,OPEN,BUY,0.71970000,533.388912,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T07:45:00+00:00,XPLUSDT,OPEN,BUY,0.71790000,534.726285,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T07:50:00+00:00,XPLUSDT,OPEN,BUY,0.71620000,535.995532,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T07:55:00+00:00,XPLUSDT,CLOSE,BUY,0.71780000,535.995532,apex_supertrend_adaptive,0.86,QuickTP
2025-09-07T08:00:00+00:00,XPLUSDT,OPEN,BUY,0.71910000,533.833959,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T08:10:00+00:00,XPLUSDT,CLOSE,BUY,0.71360000,533.833959,apex_supertrend_adaptive,-2.94,HardUSDStop
2025-09-07T08:15:00+00:00,XPLUSDT,OPEN,BUY,0.71710000,535.322828,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T08:20:00+00:00,ETHUSDT,OPEN,BUY,4313.01000000,0.089005,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T08:20:00+00:00,SOLUSDT,OPEN,BUY,203.62000000,1.885276,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T08:25:00+00:00,XPLUSDT,CLOSE,BUY,0.71960000,535.322828,apex_supertrend_adaptive,1.34,QuickTP
2025-09-07T08:25:00+00:00,XPLUSDT,OPEN,BUY,0.71960000,533.463035,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T08:35:00+00:00,XPLUSDT,CLOSE,BUY,0.72130000,533.463035,apex_supertrend_adaptive,0.91,QuickTP
2025-09-07T08:35:00+00:00,XPLUSDT,OPEN,BUY,0.72130000,532.205740,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T08:40:00+00:00,XPLUSDT,CLOSE,BUY,0.71420000,532.205740,apex_supertrend_adaptive,-3.78,HardUSDStop
2025-09-07T08:45:00+00:00,XPLUSDT,OPEN,BUY,0.70810000,542.126818,apex_supertrend_adaptive,0.00,conf=1.215
2025-09-07T08:50:00+00:00,XPLUSDT,CLOSE,BUY,0.71150000,542.126818,apex_supertrend_adaptive,1.84,QuickTP
2025-09-07T09:00:00+00:00,XPLUSDT,OPEN,BUY,0.71670000,535.621599,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T09:05:00+00:00,XPLUSDT,CLOSE,BUY,0.72100000,535.621599,apex_supertrend_adaptive,2.30,QuickTP
2025-09-07T09:05:00+00:00,XPLUSDT,OPEN,BUY,0.72100000,532.427184,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T09:10:00+00:00,ETHUSDT,CLOSE,BUY,4311.83064286,0.089005,apex_supertrend_adaptive,-0.10,SL
2025-09-07T09:10:00+00:00,SOLUSDT,CLOSE,BUY,203.55038571,1.885276,apex_supertrend_adaptive,-0.13,SL
2025-09-07T09:15:00+00:00,XPLUSDT,CLOSE,BUY,0.72660000,532.427184,apex_supertrend_adaptive,2.98,QuickTP
2025-09-07T09:15:00+00:00,XPLUSDT,OPEN,BUY,0.72660000,528.323699,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T09:20:00+00:00,XPLUSDT,CLOSE,BUY,0.72320000,528.323699,apex_supertrend_adaptive,-1.80,HardUSDStop
2025-09-07T09:20:00+00:00,XPLUSDT,OPEN,BUY,0.72320000,530.807522,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T09:25:00+00:00,XPLUSDT,CLOSE,BUY,0.71850000,530.807522,apex_supertrend_adaptive,-2.49,HardUSDStop
2025-09-07T09:30:00+00:00,XPLUSDT,OPEN,BUY,0.72000000,533.166667,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T09:40:00+00:00,XPLUSDT,CLOSE,BUY,0.71540000,533.166667,apex_supertrend_adaptive,-2.45,HardUSDStop
2025-09-07T09:55:00+00:00,XPLUSDT,OPEN,BUY,0.71920000,533.759733,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T10:00:00+00:00,XPLUSDT,CLOSE,BUY,0.72120000,533.759733,apex_supertrend_adaptive,1.07,QuickTP
2025-09-07T10:00:00+00:00,XPLUSDT,OPEN,BUY,0.72120000,532.279534,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T10:10:00+00:00,XPLUSDT,OPEN,BUY,0.72220000,531.542509,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T10:15:00+00:00,XPLUSDT,CLOSE,BUY,0.72460000,531.542509,apex_supertrend_adaptive,1.28,QuickTP
2025-09-07T10:15:00+00:00,XPLUSDT,OPEN,BUY,0.72460000,529.781949,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T10:20:00+00:00,XPLUSDT,OPEN,BUY,0.72600000,528.760331,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T10:25:00+00:00,XPLUSDT,CLOSE,BUY,0.72170000,528.760331,apex_supertrend_adaptive,-2.27,HardUSDStop
2025-09-07T10:25:00+00:00,XPLUSDT,OPEN,BUY,0.72170000,531.910766,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T10:40:00+00:00,XPLUSDT,OPEN,BUY,0.72170000,531.910766,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T10:50:00+00:00,XPLUSDT,OPEN,BUY,0.72190000,531.763402,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T10:55:00+00:00,XPLUSDT,CLOSE,BUY,0.72480000,531.763402,apex_supertrend_adaptive,1.54,QuickTP
2025-09-07T10:55:00+00:00,XPLUSDT,OPEN,BUY,0.72480000,529.635762,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T11:00:00+00:00,XPLUSDT,OPEN,BUY,0.72230000,531.468919,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T11:05:00+00:00,XPLUSDT,OPEN,BUY,0.72300000,530.954357,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T11:10:00+00:00,XPLUSDT,OPEN,BUY,0.72230000,531.468919,apex_supertrend_adaptive,0.00,conf=1.226
2025-09-07T11:20:00+00:00,XPLUSDT,CLOSE,BUY,0.71680000,531.468919,apex_supertrend_adaptive,-2.92,HardUSDStop
2025-09-07T12:00:00+00:00,XPLUSDT,OPEN,BUY,0.72340000,530.660769,apex_supertrend_adaptive,0.00,conf=1.226
