time,symbol,action,side,price,qty,agent,pnl,note
2025-10-06T13:30:00+00:00,BNBUSDT,OPEN,BUY,1228.79000000,0.205938,apex_supertrend_adaptive,0.00,conf=1.209
2025-10-06T13:35:00+00:00,BNBUSDT,OPEN,BUY,1229.81000000,0.205768,apex_supertrend_adaptive,0.00,conf=1.171
2025-10-06T13:40:00+00:00,XRPUSDT,OPEN,BUY,3.00438786,84.228472,apex_microburst,0.00,conf=1.011
2025-10-06T14:00:00+00:00,BNBUSDT,CLOSE,BUY,1225.67800000,0.205768,apex_supertrend_adaptive,-0.85,SL
2025-10-06T14:00:00+00:00,XRPUSDT,CLOSE,BUY,3.01210000,84.228472,apex_microburst,0.65,QuickTP
2025-10-06T15:05:00+00:00,XRPUSDT,OPEN,BUY,2.99686929,84.439786,apex_microburst,0.00,conf=1.024
2025-10-06T15:10:00+00:00,XRPUSDT,CLOSE,BUY,3.00410000,84.439786,apex_microburst,0.61,QuickTP
2025-10-06T15:50:00+00:00,BNBUSDT,OPEN,BUY,1225.81728571,0.206438,apex_microburst,0.00,conf=1.024
2025-10-06T16:00:00+00:00,BNBUSDT,CLOSE,BUY,1220.15930286,0.206438,apex_microburst,-1.17,SL
2025-10-06T18:55:00+00:00,XRPUSDT,OPEN,BUY,3.04400000,83.132392,apex_supertrend_adaptive,0.00,conf=1.173
2025-10-06T19:00:00+00:00,SOLUSDT,OPEN,BUY,236.19000000,1.071404,apex_supertrend_adaptive,0.00,conf=1.173
2025-10-06T19:00:00+00:00,XRPUSDT,OPEN,BUY,3.04150000,83.200723,apex_supertrend_adaptive,0.00,conf=1.173
2025-10-06T19:10:00+00:00,XRPUSDT,CLOSE,BUY,3.04550000,83.200723,apex_supertrend_adaptive,0.33,QuickTP
2025-10-06T19:10:00+00:00,SOLUSDT,OPEN,BUY,236.00000000,1.072267,apex_supertrend_adaptive,0.00,conf=1.216
2025-10-06T19:10:00+00:00,XRPUSDT,OPEN,BUY,3.04550000,83.091446,apex_supertrend_adaptive,0.00,conf=1.173
