timestamp,open,high,low,close,volume
2025-09-29 19:35:00+00:00,2.8806,2.8845,2.8759,2.8824,1036073.6
2025-09-29 19:40:00+00:00,2.8824,2.8877,2.8824,2.8873,1296191.2
2025-09-29 19:45:00+00:00,2.8873,2.8951,2.8873,2.8951,2027545.7
2025-09-29 19:50:00+00:00,2.8951,2.8977,2.8916,2.8956,3658233.7
2025-09-29 19:55:00+00:00,2.8956,2.902,2.8936,2.8962,3749901.6
2025-09-29 20:00:00+00:00,2.8963,2.8968,2.8883,2.8953,1665923.9
2025-09-29 20:05:00+00:00,2.8953,2.9015,2.8947,2.899,2638580.1
2025-09-29 20:10:00+00:00,2.899,2.9012,2.8974,2.9,1256569.2
2025-09-29 20:15:00+00:00,2.8999,2.9032,2.8958,2.8973,1694312.9
2025-09-29 20:20:00+00:00,2.8972,2.903,2.8932,2.9027,1492720.5
2025-09-29 20:25:00+00:00,2.9028,2.9028,2.8985,2.9019,1509441.7
2025-09-29 20:30:00+00:00,2.902,2.9122,2.9016,2.9111,2088900.0
2025-09-29 20:35:00+00:00,2.9112,2.9137,2.9043,2.9086,1882663.8
2025-09-29 20:40:00+00:00,2.9087,2.9117,2.9075,2.9107,1058258.1
2025-09-29 20:45:00+00:00,2.9107,2.9127,2.9036,2.9077,1507329.1
2025-09-29 20:50:00+00:00,2.9077,2.9088,2.9033,2.9035,1191757.4
2025-09-29 20:55:00+00:00,2.9036,2.905,2.9017,2.9046,1176224.9
2025-09-29 21:00:00+00:00,2.9046,2.9073,2.9001,2.9017,2099295.9
2025-09-29 21:05:00+00:00,2.9017,2.9045,2.8993,2.8999,1234846.6
2025-09-29 21:10:00+00:00,2.8999,2.8999,2.8925,2.8938,1651930.9
2025-09-29 21:15:00+00:00,2.8938,2.8992,2.8935,2.8977,1419026.6
2025-09-29 21:20:00+00:00,2.8977,2.9,2.8976,2.8999,737850.2
2025-09-29 21:25:00+00:00,2.9,2.902,2.8995,2.9011,727210.5
2025-09-29 21:30:00+00:00,2.901,2.9014,2.8973,2.8974,563650.8
2025-09-29 21:35:00+00:00,2.8973,2.8974,2.8941,2.8971,569996.2
2025-09-29 21:40:00+00:00,2.897,2.897,2.8939,2.8962,721469.7
2025-09-29 21:45:00+00:00,2.8962,2.8964,2.8927,2.8928,764068.3
2025-09-29 21:50:00+00:00,2.8928,2.8928,2.8896,2.891,647915.1
2025-09-29 21:55:00+00:00,2.8911,2.8935,2.891,2.8929,577247.4
2025-09-29 22:00:00+00:00,2.8928,2.8957,2.8905,2.8926,1434674.7
2025-09-29 22:05:00+00:00,2.8926,2.8926,2.8881,2.8916,1369646.1
2025-09-29 22:10:00+00:00,2.8916,2.8917,2.8862,2.8883,1291503.0
2025-09-29 22:15:00+00:00,2.8883,2.8902,2.886,2.8887,771431.6
2025-09-29 22:20:00+00:00,2.8886,2.8895,2.8854,2.8855,728462.8
2025-09-29 22:25:00+00:00,2.8855,2.8856,2.8827,2.8856,1494238.3
2025-09-29 22:30:00+00:00,2.8856,2.8889,2.8842,2.8852,733572.8
2025-09-29 22:35:00+00:00,2.8851,2.8851,2.882,2.8834,770791.9
2025-09-29 22:40:00+00:00,2.8834,2.8853,2.8829,2.8853,372239.4
2025-09-29 22:45:00+00:00,2.8852,2.8887,2.8849,2.8872,517288.4
2025-09-29 22:50:00+00:00,2.8872,2.8885,2.886,2.8884,459586.9
2025-09-29 22:55:00+00:00,2.8884,2.8905,2.8855,2.8862,2357499.8
2025-09-29 23:00:00+00:00,2.8861,2.8884,2.8832,2.8879,1303589.5
2025-09-29 23:05:00+00:00,2.8879,2.8887,2.8825,2.8887,2324439.7
2025-09-29 23:10:00+00:00,2.8887,2.8894,2.8781,2.8814,3109021.8
2025-09-29 23:15:00+00:00,2.8814,2.8865,2.8796,2.886,1785781.9
2025-09-29 23:20:00+00:00,2.886,2.887,2.8817,2.8839,776133.4
2025-09-29 23:25:00+00:00,2.8839,2.8848,2.882,2.8828,644389.8
2025-09-29 23:30:00+00:00,2.8828,2.8857,2.8818,2.8846,771995.9
2025-09-29 23:35:00+00:00,2.8846,2.8854,2.8824,2.8847,408462.6
2025-09-29 23:40:00+00:00,2.8848,2.8848,2.8812,2.8824,1035439.7
2025-09-29 23:45:00+00:00,2.8824,2.8843,2.8816,2.8817,406520.5
2025-09-29 23:50:00+00:00,2.8816,2.8818,2.878,2.8788,1560548.5
2025-09-29 23:55:00+00:00,2.8788,2.8811,2.8774,2.8788,1211175.5
2025-09-30 00:00:00+00:00,2.8788,2.8797,2.8745,2.8793,2739673.3
2025-09-30 00:05:00+00:00,2.8792,2.8835,2.878,2.8835,1687360.5
2025-09-30 00:10:00+00:00,2.8836,2.8876,2.8835,2.8835,2065349.1
2025-09-30 00:15:00+00:00,2.8835,2.8849,2.8767,2.8769,2773081.0
2025-09-30 00:20:00+00:00,2.8769,2.8785,2.874,2.8757,1932505.9
2025-09-30 00:25:00+00:00,2.8757,2.8794,2.8745,2.8763,869504.6
2025-09-30 00:30:00+00:00,2.8763,2.8802,2.873,2.8799,971765.0
2025-09-30 00:35:00+00:00,2.8799,2.8855,2.8792,2.8832,993475.6
2025-09-30 00:40:00+00:00,2.8832,2.8844,2.8791,2.8793,699985.3
2025-09-30 00:45:00+00:00,2.8794,2.8794,2.8723,2.8771,1383327.2
2025-09-30 00:50:00+00:00,2.877,2.8903,2.8716,2.8791,6581281.3
2025-09-30 00:55:00+00:00,2.8791,2.8812,2.8718,2.8738,944982.5
2025-09-30 01:00:00+00:00,2.8737,2.8772,2.8731,2.8767,1035608.1
2025-09-30 01:05:00+00:00,2.8767,2.8809,2.8715,2.8783,1230275.3
2025-09-30 01:10:00+00:00,2.8783,2.8832,2.8777,2.8829,930263.7
2025-09-30 01:15:00+00:00,2.883,2.8879,2.8794,2.8844,2161010.7
2025-09-30 01:20:00+00:00,2.8845,2.8901,2.8837,2.8878,1342571.7
2025-09-30 01:25:00+00:00,2.8878,2.8916,2.8815,2.8816,2178731.1
2025-09-30 01:30:00+00:00,2.8816,2.8816,2.8718,2.875,2856442.3
2025-09-30 01:35:00+00:00,2.8749,2.878,2.8716,2.8775,782927.9
2025-09-30 01:40:00+00:00,2.8775,2.8779,2.8704,2.8712,2048074.6
2025-09-30 01:45:00+00:00,2.8711,2.8729,2.8665,2.8725,2459218.3
2025-09-30 01:50:00+00:00,2.8726,2.8777,2.8717,2.8775,1244562.1
2025-09-30 01:55:00+00:00,2.8774,2.882,2.875,2.8802,661282.7
2025-09-30 02:00:00+00:00,2.8802,2.8819,2.879,2.8799,1751964.8
2025-09-30 02:05:00+00:00,2.8798,2.8809,2.8776,2.8801,626392.1
2025-09-30 02:10:00+00:00,2.8801,2.8803,2.874,2.876,948136.5
