timestamp,open,high,low,close,volume
2025-09-28 21:45:00+00:00,4043.76,4048.3,4041.3,4048.29,5660.496
2025-09-28 22:00:00+00:00,4048.29,4114.0,4048.25,4086.96,192687.895
2025-09-28 22:15:00+00:00,4086.95,4114.0,4086.95,4106.18,85022.7
2025-09-28 22:30:00+00:00,4106.18,4123.63,4105.0,4121.49,74061.084
2025-09-28 22:45:00+00:00,4121.49,4139.0,4120.11,4130.47,89677.318
2025-09-28 23:00:00+00:00,4130.47,4137.6,4119.86,4126.89,54034.614
2025-09-28 23:15:00+00:00,4126.89,4131.42,4118.44,4125.58,28741.325
2025-09-28 23:30:00+00:00,4125.59,4141.63,4120.67,4137.27,31431.191
2025-09-28 23:45:00+00:00,4137.28,4143.05,4133.63,4139.55,33870.701
2025-09-29 00:00:00+00:00,4139.54,4143.99,4132.68,4134.87,48312.81
2025-09-29 00:15:00+00:00,4134.87,4143.52,4125.58,4137.27,51065.259
2025-09-29 00:30:00+00:00,4137.27,4138.26,4120.69,4126.55,34997.771
2025-09-29 00:45:00+00:00,4126.54,4137.21,4123.53,4125.45,22933.051
2025-09-29 01:00:00+00:00,4125.44,4134.9,4116.16,4131.72,27495.303
2025-09-29 01:15:00+00:00,4131.72,4135.84,4114.74,4117.94,35063.841
2025-09-29 01:30:00+00:00,4117.94,4125.0,4114.44,4122.43,15817.003
2025-09-29 01:45:00+00:00,4122.43,4122.44,4110.11,4112.67,33615.51
2025-09-29 02:00:00+00:00,4112.66,4120.38,4110.0,4116.8,26576.805
2025-09-29 02:15:00+00:00,4116.8,4126.5,4108.91,4121.72,29847.161
2025-09-29 02:30:00+00:00,4121.72,4123.8,4105.45,4107.29,27874.562
2025-09-29 02:45:00+00:00,4107.29,4111.28,4105.59,4110.14,16749.748
2025-09-29 03:00:00+00:00,4110.14,4110.93,4101.95,4102.41,25092.949
2025-09-29 03:15:00+00:00,4102.42,4110.19,4101.3,4109.72,17080.872
2025-09-29 03:30:00+00:00,4109.71,4113.09,4105.92,4106.36,12708.378
2025-09-29 03:45:00+00:00,4106.35,4119.68,4105.03,4119.68,24951.549
2025-09-29 04:00:00+00:00,4119.67,4121.23,4114.0,4115.92,22140.644
2025-09-29 04:15:00+00:00,4115.92,4122.0,4111.42,4112.15,15247.958
