timestamp,open,high,low,close,volume
2025-09-08 23:15:00+00:00,214.74,215.0,213.82,213.97,143585.91
2025-09-08 23:30:00+00:00,213.97,214.01,213.42,213.7,183195.14
2025-09-08 23:45:00+00:00,213.7,214.28,213.54,214.02,108230.09
2025-09-09 00:00:00+00:00,214.02,214.83,214.01,214.39,164055.22
2025-09-09 00:15:00+00:00,214.39,214.57,213.05,213.29,286739.11
2025-09-09 00:30:00+00:00,213.28,213.31,212.1,212.8,577251.73
2025-09-09 00:45:00+00:00,212.8,213.79,212.44,213.12,212292.88
2025-09-09 01:00:00+00:00,213.13,213.92,213.07,213.43,141707.04
2025-09-09 01:15:00+00:00,213.42,213.51,212.4,212.85,194190.0
2025-09-09 01:30:00+00:00,212.84,213.29,212.07,213.17,286405.54
2025-09-09 01:45:00+00:00,213.17,213.3,212.59,213.15,140153.61
2025-09-09 02:00:00+00:00,213.15,213.45,212.41,212.42,163238.37
2025-09-09 02:15:00+00:00,212.41,212.66,211.77,212.04,290799.77
2025-09-09 02:30:00+00:00,212.03,212.83,211.83,212.21,186693.27
2025-09-09 02:45:00+00:00,212.21,212.21,210.8,211.59,527455.72
2025-09-09 03:00:00+00:00,211.59,212.4,211.34,212.29,210912.32
2025-09-09 03:15:00+00:00,212.28,212.79,211.82,212.72,146549.29
2025-09-09 03:30:00+00:00,212.72,213.7,212.66,213.54,281687.1
2025-09-09 03:45:00+00:00,213.55,214.76,213.28,214.52,310692.97
2025-09-09 04:00:00+00:00,214.53,214.53,213.87,214.06,177082.64
2025-09-09 04:15:00+00:00,214.05,215.43,214.03,215.02,420803.47
2025-09-09 04:30:00+00:00,215.01,215.6,214.69,214.93,305046.55
2025-09-09 04:45:00+00:00,214.93,215.07,214.14,214.75,373608.05
2025-09-09 05:00:00+00:00,214.75,214.79,214.17,214.39,152312.93
2025-09-09 05:15:00+00:00,214.39,214.56,213.91,214.35,112472.93
2025-09-09 05:30:00+00:00,214.35,214.5,214.08,214.49,77831.33
2025-09-09 05:45:00+00:00,214.5,215.4,214.49,215.1,178418.43
2025-09-09 06:00:00+00:00,215.1,217.39,214.92,217.03,616607.46
2025-09-09 06:15:00+00:00,217.02,218.71,217.0,217.96,1138861.5
2025-09-09 06:30:00+00:00,217.96,219.73,217.86,218.85,841971.58
2025-09-09 06:45:00+00:00,218.86,219.4,218.3,218.36,412041.62
2025-09-09 07:00:00+00:00,218.37,219.37,218.3,219.1,375809.01
