timestamp,open,high,low,close,volume
2025-09-28 21:40:00+00:00,5.895,5.895,5.8471,5.849,57243.9
2025-09-28 21:45:00+00:00,5.8497,5.8597,5.753,5.838,105685.5
2025-09-28 21:50:00+00:00,5.8382,5.8414,5.811,5.8261,49907.7
2025-09-28 21:55:00+00:00,5.8255,5.8607,5.8216,5.854,59660.0
2025-09-28 22:00:00+00:00,5.8541,5.9387,5.8541,5.9065,157692.3
2025-09-28 22:05:00+00:00,5.9078,5.95,5.8519,5.8519,153159.9
2025-09-28 22:10:00+00:00,5.8533,5.921,5.8533,5.9056,77813.1
2025-09-28 22:15:00+00:00,5.9062,6.0255,5.9046,5.9231,273456.2
2025-09-28 22:20:00+00:00,5.9231,5.9763,5.9203,5.95,101779.2
2025-09-28 22:25:00+00:00,5.9499,5.9982,5.9462,5.966,97102.4
2025-09-28 22:30:00+00:00,5.9656,5.9866,5.9424,5.9697,97124.0
2025-09-28 22:35:00+00:00,5.97,5.9896,5.9258,5.9563,99480.1
2025-09-28 22:40:00+00:00,5.9563,5.9643,5.8977,5.9049,84967.9
2025-09-28 22:45:00+00:00,5.9038,5.9117,5.8709,5.8981,77968.4
2025-09-28 22:50:00+00:00,5.8982,5.9053,5.8609,5.8912,83964.7
2025-09-28 22:55:00+00:00,5.8909,5.9426,5.8761,5.8779,92397.2
2025-09-28 23:00:00+00:00,5.8777,5.92,5.8669,5.8802,132340.8
2025-09-28 23:05:00+00:00,5.8801,5.8862,5.8361,5.8433,91908.3
2025-09-28 23:10:00+00:00,5.8439,5.8757,5.8155,5.8459,131207.8
2025-09-28 23:15:00+00:00,5.846,5.9096,5.846,5.9002,81137.9
2025-09-28 23:20:00+00:00,5.9,5.9597,5.8816,5.8979,148205.6
2025-09-28 23:25:00+00:00,5.8974,5.9074,5.8713,5.8786,54204.2
2025-09-28 23:30:00+00:00,5.879,5.8822,5.8524,5.8812,82547.0
2025-09-28 23:35:00+00:00,5.8812,5.8917,5.8595,5.8717,70555.7
2025-09-28 23:40:00+00:00,5.8716,5.883,5.8475,5.8499,66809.4
2025-09-28 23:45:00+00:00,5.8497,5.8748,5.8089,5.8678,139441.9
2025-09-28 23:50:00+00:00,5.8676,5.9136,5.85,5.9028,137695.4
2025-09-28 23:55:00+00:00,5.9034,5.9666,5.8997,5.9503,113035.4
2025-09-29 00:00:00+00:00,5.9503,6.008,5.915,5.9736,273432.7
2025-09-29 00:05:00+00:00,5.9755,6.1849,5.9702,6.0758,539209.4
2025-09-29 00:10:00+00:00,6.0759,6.076,5.9825,6.0328,291006.4
2025-09-29 00:15:00+00:00,6.033,6.0664,5.8985,5.9086,250342.1
2025-09-29 00:20:00+00:00,5.9097,5.952,5.8775,5.9096,189765.9
2025-09-29 00:25:00+00:00,5.9106,6.0147,5.9106,5.9455,186624.1
2025-09-29 00:30:00+00:00,5.9457,5.9574,5.8853,5.8939,162152.1
2025-09-29 00:35:00+00:00,5.8954,5.9317,5.8833,5.9143,89211.8
2025-09-29 00:40:00+00:00,5.9145,5.9634,5.8828,5.9437,129685.8
2025-09-29 00:45:00+00:00,5.9437,5.9497,5.8938,5.9063,80634.4
2025-09-29 00:50:00+00:00,5.906,5.943,5.8927,5.9067,78221.5
2025-09-29 00:55:00+00:00,5.9065,5.9414,5.8721,5.8924,113763.0
2025-09-29 01:00:00+00:00,5.8926,5.9167,5.868,5.8726,135243.8
2025-09-29 01:05:00+00:00,5.8724,5.9191,5.8724,5.8813,86643.3
2025-09-29 01:10:00+00:00,5.8812,5.9282,5.8755,5.9034,97826.0
2025-09-29 01:15:00+00:00,5.9034,5.9408,5.8896,5.9141,104698.6
2025-09-29 01:20:00+00:00,5.9148,5.9182,5.8887,5.8889,60422.1
2025-09-29 01:25:00+00:00,5.8892,5.9179,5.888,5.9174,65503.2
2025-09-29 01:30:00+00:00,5.9166,5.97,5.9098,5.9235,152304.6
2025-09-29 01:35:00+00:00,5.9235,5.929,5.9007,5.9179,43229.5
2025-09-29 01:40:00+00:00,5.9185,5.9205,5.8608,5.87,89985.6
2025-09-29 01:45:00+00:00,5.8688,5.8987,5.8321,5.8892,145687.3
2025-09-29 01:50:00+00:00,5.8895,5.9349,5.8881,5.9235,75939.5
2025-09-29 01:55:00+00:00,5.9231,5.9349,5.9084,5.9121,63952.5
2025-09-29 02:00:00+00:00,5.9119,5.9499,5.9101,5.933,138648.3
2025-09-29 02:05:00+00:00,5.9342,5.9924,5.9313,5.9351,132233.1
2025-09-29 02:10:00+00:00,5.935,5.9371,5.9101,5.9221,57289.4
2025-09-29 02:15:00+00:00,5.9228,5.9842,5.9114,5.9477,94784.3
2025-09-29 02:20:00+00:00,5.9477,6.0231,5.9465,5.9983,130966.7
2025-09-29 02:25:00+00:00,5.9991,6.0948,5.9916,6.053,197284.5
2025-09-29 02:30:00+00:00,6.053,6.0868,6.0342,6.0609,137626.7
2025-09-29 02:35:00+00:00,6.0593,6.0999,6.0574,6.0894,119219.5
2025-09-29 02:40:00+00:00,6.0884,6.25,6.0623,6.0714,494714.9
2025-09-29 02:45:00+00:00,6.0719,6.174,6.0699,6.1499,213800.1
2025-09-29 02:50:00+00:00,6.1508,6.25,6.1499,6.1876,273951.0
2025-09-29 02:55:00+00:00,6.1875,6.1977,6.1097,6.164,168218.4
2025-09-29 03:00:00+00:00,6.1647,6.3,6.1518,6.2759,391911.9
2025-09-29 03:05:00+00:00,6.2748,6.29,6.2192,6.238,189666.4
2025-09-29 03:10:00+00:00,6.2381,6.2496,6.1952,6.2256,155139.6
2025-09-29 03:15:00+00:00,6.2262,6.2586,6.177,6.1877,160431.6
2025-09-29 03:20:00+00:00,6.1877,6.2344,6.176,6.2187,113075.9
2025-09-29 03:25:00+00:00,6.2188,6.2259,6.1914,6.2028,81939.2
2025-09-29 03:30:00+00:00,6.2019,6.4997,6.1973,6.4634,611026.2
2025-09-29 03:35:00+00:00,6.4626,6.4905,6.31,6.4177,483239.3
2025-09-29 03:40:00+00:00,6.4177,6.7329,6.4139,6.7164,920519.5
2025-09-29 03:45:00+00:00,6.717,6.99,6.6999,6.8485,1651111.2
2025-09-29 03:50:00+00:00,6.8513,7.088,6.8121,6.927,1099950.7
2025-09-29 03:55:00+00:00,6.9269,6.995,6.8709,6.9584,435963.7
2025-09-29 04:00:00+00:00,6.9576,6.9991,6.7561,6.8289,711900.5
2025-09-29 04:05:00+00:00,6.8286,6.8677,6.71,6.7671,436593.7
2025-09-29 04:10:00+00:00,6.7682,6.8844,6.7341,6.8562,594344.7
2025-09-29 04:15:00+00:00,6.8573,7.2,6.8021,7.1224,1088496.6
2025-09-29 04:20:00+00:00,7.1225,7.1268,6.9902,7.0425,986097.5
2025-09-29 04:25:00+00:00,7.0425,7.15,7.0011,7.0349,911940.4
2025-09-29 04:30:00+00:00,7.0353,7.0353,6.5259,6.5869,1422943.6
2025-09-29 04:35:00+00:00,6.5877,6.6974,6.54,6.5951,655542.5
2025-09-29 04:40:00+00:00,6.5952,6.6189,6.412,6.454,878069.9
2025-09-29 04:45:00+00:00,6.454,6.4858,6.3183,6.355,712713.1
2025-09-29 04:50:00+00:00,6.355,6.38,6.22,6.2966,507380.5
2025-09-29 04:55:00+00:00,6.2965,6.3167,6.1037,6.1293,834263.2
2025-09-29 05:00:00+00:00,6.1291,6.1419,5.88,5.9277,1316846.3
2025-09-29 05:05:00+00:00,5.9291,5.99,5.772,5.8248,956393.7
2025-09-29 05:10:00+00:00,5.825,5.8293,5.6032,5.6964,1290701.1
2025-09-29 05:15:00+00:00,5.6965,5.8723,5.6412,5.8307,1078706.4
2025-09-29 05:20:00+00:00,5.8305,5.845,5.6907,5.724,543744.6
2025-09-29 05:25:00+00:00,5.7246,5.7361,5.5654,5.6149,742870.7
2025-09-29 05:30:00+00:00,5.6173,5.6995,5.5329,5.5615,633011.3
2025-09-29 05:35:00+00:00,5.5618,5.5852,5.4,5.4298,1131347.1
2025-09-29 05:40:00+00:00,5.4304,5.5499,5.3817,5.5026,680688.8
2025-09-29 05:45:00+00:00,5.5037,5.6208,5.4301,5.5372,647784.1
2025-09-29 05:50:00+00:00,5.5367,5.5743,5.4402,5.5578,531458.6
2025-09-29 05:55:00+00:00,5.5577,5.5661,5.4636,5.4683,305208.3
2025-09-29 06:00:00+00:00,5.4686,5.4997,5.3845,5.3959,500926.6
2025-09-29 06:05:00+00:00,5.3963,5.5094,5.3365,5.363,562790.3
2025-09-29 06:10:00+00:00,5.3643,5.4647,5.347,5.4366,385182.3
2025-09-29 06:15:00+00:00,5.4366,5.5436,5.4327,5.516,411634.6
2025-09-29 06:20:00+00:00,5.516,5.5429,5.4847,5.518,273908.8
2025-09-29 06:25:00+00:00,5.5192,5.5299,5.4777,5.4949,195056.0
2025-09-29 06:30:00+00:00,5.4954,5.5355,5.4532,5.5114,235825.7
2025-09-29 06:35:00+00:00,5.5092,5.537,5.3834,5.4292,334205.6
2025-09-29 06:40:00+00:00,5.4292,5.4383,5.3806,5.4334,255443.1
2025-09-29 06:45:00+00:00,5.4331,5.4473,5.36,5.4025,243861.7
2025-09-29 06:50:00+00:00,5.4019,5.4825,5.3864,5.4629,182659.8
