time,symbol,action,side,price,qty,agent,pnl,note
2025-09-30T03:00:00+00:00,XPLUSDT,OPEN,SELL,1.18910000,900.416281,apex_supertrend_adaptive,0.00,conf=0.990
2025-09-30T03:00:00+00:00,XPLUSDT,OPEN,SELL,1.18910000,322.832394,apex_supertrend_adaptive,0.00,conf=1.348
2025-09-30T03:05:00+00:00,XPLUSDT,CLOSE,SELL,1.18060000,900.416281,apex_supertrend_adaptive,7.65,QuickTP
2025-09-30T03:05:00+00:00,XPLUSDT,CLOSE,SELL,1.18060000,322.832394,apex_supertrend_adaptive,2.74,QuickTP
2025-09-30T03:05:00+00:00,DOGEUSDT,OPEN,SELL,0.23240000,1651.807229,apex_supertrend_adaptive,0.00,conf=1.253
2025-09-30T03:05:00+00:00,ASTERUSDT,OPEN,BUY,1.91650000,558.666841,apex_supertrend_adaptive,0.00,conf=0.945
2025-09-30T03:05:00+00:00,ASTERUSDT,OPEN,BUY,1.91650000,200.302635,apex_supertrend_adaptive,0.00,conf=1.287
2025-09-30T03:05:00+00:00,XPLUSDT,OPEN,SELL,1.18060000,906.899034,apex_supertrend_adaptive,0.00,conf=0.960
2025-09-30T03:05:00+00:00,XPLUSDT,OPEN,SELL,1.18060000,325.156700,apex_supertrend_adaptive,0.00,conf=1.307
2025-09-30T03:05:00+00:00,AIAUSDT,OPEN,BUY,0.38536000,2778.402014,apex_supertrend_adaptive,0.00,conf=0.990
2025-09-30T03:10:00+00:00,XPLUSDT,CLOSE,SELL,1.17960000,906.899034,apex_supertrend_adaptive,0.91,QuickTP
2025-09-30T03:05:00+00:00,AIAUSDT,OPEN,BUY,0.38536000,996.159435,apex_supertrend_adaptive,0.00,conf=1.348
2025-09-30T03:15:00+00:00,ASTERUSDT,CLOSE,BUY,1.92940000,200.302635,apex_supertrend_adaptive,2.58,QuickTP
2025-09-30T03:15:00+00:00,XPLUSDT,CLOSE,SELL,1.19120000,325.156700,apex_supertrend_adaptive,-3.45,HardUSDStop
2025-09-30T03:15:00+00:00,AIAUSDT,CLOSE,BUY,0.39165000,996.159435,apex_supertrend_adaptive,6.27,QuickTP
2025-09-30T03:10:00+00:00,AIAUSDT,OPEN,BUY,0.38523000,2779.339615,apex_supertrend_adaptive,0.00,conf=0.990
2025-09-30T03:15:00+00:00,XPLUSDT,OPEN,SELL,1.19120000,322.263264,apex_supertrend_adaptive,0.00,conf=1.348
2025-09-30T03:15:00+00:00,ASTERUSDT,CLOSE,BUY,1.92940000,558.666841,apex_supertrend_adaptive,7.21,QuickTP
2025-09-30T03:15:00+00:00,AIAUSDT,CLOSE,BUY,0.39165000,2779.339615,apex_supertrend_adaptive,17.84,QuickTP
2025-09-30T03:15:00+00:00,AIAUSDT,OPEN,BUY,0.39165000,980.160858,apex_supertrend_adaptive,0.00,conf=1.272
