time,symbol,action,side,price,qty,agent,pnl,note
2025-10-07T00:10:00+00:00,COAIUSDT,OPEN,BUY,2.43707000,237.028891,apex_supertrend_adaptive,0.00,conf=1.120
2025-10-07T00:15:00+00:00,COAIUSDT,CLOSE,BUY,2.42408000,237.028891,apex_supertrend_adaptive,-3.08,HardUSDStop
2025-10-07T00:15:00+00:00,COAIUSDT,OPEN,BUY,2.42408000,238.299066,apex_supertrend_adaptive,0.00,conf=1.120
2025-10-07T00:20:00+00:00,COAIUSDT,CLOSE,BUY,2.39202000,238.299066,apex_supertrend_adaptive,-7.64,HardUSDStop
2025-10-07T00:20:00+00:00,COAIUSDT,OPEN,BUY,2.39202000,241.492964,apex_supertrend_adaptive,0.00,conf=1.120
2025-10-07T00:25:00+00:00,COAIUSDT,CLOSE,BUY,2.33922000,241.492964,apex_supertrend_adaptive,-12.75,HardUSDStop
2025-10-07T00:25:00+00:00,COAIUSDT,OPEN,BUY,2.33922000,246.943853,apex_supertrend_adaptive,0.00,conf=1.120
2025-10-07T00:30:00+00:00,COAIUSDT,CLOSE,BUY,2.32778000,246.943853,apex_supertrend_adaptive,-2.83,HardUSDStop
2025-10-07T00:35:00+00:00,COAIUSDT,OPEN,BUY,2.29952000,251.207208,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T00:40:00+00:00,COAIUSDT,CLOSE,BUY,2.35418000,251.207208,apex_supertrend_adaptive,13.73,QuickTP
2025-10-07T00:40:00+00:00,COAIUSDT,OPEN,BUY,2.35418000,245.374610,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T00:45:00+00:00,COAIUSDT,CLOSE,BUY,2.29569000,245.374610,apex_supertrend_adaptive,-14.35,HardUSDStop
2025-10-07T00:45:00+00:00,COAIUSDT,OPEN,BUY,2.29569000,251.626308,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T00:50:00+00:00,COAIUSDT,CLOSE,BUY,2.32797000,251.626308,apex_supertrend_adaptive,8.12,QuickTP
2025-10-07T00:50:00+00:00,COAIUSDT,OPEN,BUY,2.32797000,248.137218,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T00:55:00+00:00,COAIUSDT,CLOSE,BUY,2.33998000,248.137218,apex_supertrend_adaptive,2.98,QuickTP
2025-10-07T00:55:00+00:00,COAIUSDT,OPEN,BUY,2.33998000,246.863648,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T01:00:00+00:00,COAIUSDT,CLOSE,BUY,2.31676000,246.863648,apex_supertrend_adaptive,-5.73,HardUSDStop
2025-10-07T01:00:00+00:00,COAIUSDT,OPEN,BUY,2.31676000,249.337868,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T01:05:00+00:00,COAIUSDT,CLOSE,BUY,2.29131000,249.337868,apex_supertrend_adaptive,-6.35,HardUSDStop
2025-10-07T01:05:00+00:00,COAIUSDT,OPEN,BUY,2.29131000,252.107310,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T01:10:00+00:00,COAIUSDT,CLOSE,BUY,2.28397000,252.107310,apex_supertrend_adaptive,-1.85,HardUSDStop
2025-10-07T01:20:00+00:00,COAIUSDT,OPEN,BUY,2.27180000,254.272383,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T01:25:00+00:00,COAIUSDT,CLOSE,BUY,2.28591000,254.272383,apex_supertrend_adaptive,3.59,QuickTP
2025-10-07T01:25:00+00:00,COAIUSDT,OPEN,BUY,2.28591000,252.702862,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T01:30:00+00:00,COAIUSDT,CLOSE,BUY,2.28940000,252.702862,apex_supertrend_adaptive,0.88,QuickTP
2025-10-07T01:35:00+00:00,COAIUSDT,OPEN,BUY,2.25647000,255.999858,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T01:40:00+00:00,COAIUSDT,CLOSE,BUY,2.22042000,255.999858,apex_supertrend_adaptive,-9.23,HardUSDStop
2025-10-07T01:40:00+00:00,COAIUSDT,OPEN,BUY,2.22042000,260.156187,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T01:45:00+00:00,COAIUSDT,CLOSE,BUY,2.25657000,260.156187,apex_supertrend_adaptive,9.40,QuickTP
2025-10-07T01:45:00+00:00,COAIUSDT,OPEN,BUY,2.25657000,255.988514,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T01:50:00+00:00,COAIUSDT,CLOSE,BUY,2.28097000,255.988514,apex_supertrend_adaptive,6.25,QuickTP
2025-10-07T01:50:00+00:00,COAIUSDT,OPEN,BUY,2.28097000,253.250152,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T01:55:00+00:00,COAIUSDT,CLOSE,BUY,2.28891000,253.250152,apex_supertrend_adaptive,2.01,QuickTP
2025-10-07T02:05:00+00:00,COAIUSDT,OPEN,BUY,2.29595000,251.597814,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T02:10:00+00:00,COAIUSDT,CLOSE,BUY,2.30968000,251.597814,apex_supertrend_adaptive,3.45,QuickTP
2025-10-07T02:10:00+00:00,COAIUSDT,OPEN,BUY,2.30968000,250.102179,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T02:15:00+00:00,COAIUSDT,CLOSE,BUY,2.28162000,250.102179,apex_supertrend_adaptive,-7.02,HardUSDStop
2025-10-07T02:15:00+00:00,COAIUSDT,OPEN,BUY,2.28162000,253.178005,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T02:20:00+00:00,COAIUSDT,CLOSE,BUY,2.27615000,253.178005,apex_supertrend_adaptive,-1.38,HardUSDStop
2025-10-07T02:25:00+00:00,COAIUSDT,OPEN,BUY,2.25553000,256.106547,apex_supertrend_adaptive,0.00,conf=1.050
2025-10-07T02:30:00+00:00,COAIUSDT,CLOSE,BUY,2.24941000,256.106547,apex_supertrend_adaptive,-1.57,HardUSDStop
